,Unnamed: 0,comment
3079,3079,Kenapa dharma kun ga masuk cerita bocor Alus yaaa??? Mungkin bgt dia tiba-tiba menang ga sih 😅
3080,3080,Target PDIP pilpres kedepan pasangan Anies - Andika perkasa
3081,3081,"PARCOK SDH BERUBAH FUNGSI DARI MENGAYOMI MASYARAKAT DAN MEMBERANTAS KRIMINAL MENJADI BAGIAN PEMENANGAN  CALON TERTENTU ,SUNGGUH MEMPRIHATINKAN...😇😇"
3082,3082,5:50 jawabanny adalah kepuasan batin jokowi jegal anis
3083,3083,RK tumbal politik...
3084,3084,Ketika hal yang tidak pantas dilakukan (cawe cawe Pejabat) dinormalisasi ya jadinya kaya gini sampe nanti nanti hadeuuuuhhhh
3085,3085,2029 anis presiden & bram wapresnya
3086,3086,Pak Andika Panglima perang tentu strateginya jitu lah ya kl d banding Polisi ya jlas lbh hebat TNI
3087,3087,KIM plus ada tanda ” mulai ambyar?
3088,3088,Semangat team bocor halus sangat mengedukasi masyarakat
3089,3089,Semoga warga DKI cerdas
3090,3090,Kalau melihat masyarakatnya sekarang. Berat memang kalau sudah lawan Partai Coklat😊
3091,3091,Jokowi laknatullah akan cawe2 sampe modarrrr
3092,3092,hasan nasbi dan tim komunikasi presiden harus dievaluasi lah sama prabowo. kalo hasan nasbi menjawab prabowo hadir bukan sebagai presiden dan menjadi ketua umum gerindra. hasan nasib mending jadi juru bicara gerindra atau tim komunikasi gerindra. dia sama saja menggap rakyat idiot dan mempermalukan jabatan dia sebagai tim komunikasi presiden
3093,3093,"RK gak tau diri sama kaya mulyono. 
RK versi sunda, nya
Mulyono versi jawa nya"
3094,3094,Bagi yang berpikir cerdas dan waras. untuk pilkada tdk usah melihat siapa partai pengusungnya. tapi pesen kami tenggelamkan yang didukung  mulyono dan prahoro
3095,3095,"KERENNN, TEMPO t i d a k  biso dibeli penjahatttt😂😂😂😝🤑🤪😜😛😋"
3096,3096,CERDASSSS🎉🎉🎉
3097,3097,Suwun Tempo hebat
3098,3098,Gila mulyono nih...
3099,3099,"Semoga satu putaran ... aamiin yra
Ooooh mknya Tom sekaran di ....
Ada hubungannya dg podcas Akbar Faizal"
3100,3100,"😊Lengserkan calon yg didukung oleh mulyono 💪

Semoga pak Anis bisa mencalonkan di 2029 sbg presiden 👍🇲🇨

Rakyat cerdas , jgn mau di bodoh²i lagi penguasa zolim dan otoriter."
3101,3101,JATENG PERKASA
3102,3102,Plong kalo bocor alus tayang bisa dpt kabar yg mendekati kebenaran bukan prediksi2 saja ..
3103,3103,Jateng hijau bukan cokelat.
3104,3104,Intinya Jokowi adalah musuh bersama
3105,3105,"Ps hutang budi sama parcok , shg dukung lutfi !!!!"
3106,3106,"SMG MAS PRAMONO ANUNG & BANG RANO DUL DIRIDHOI ALLAH SWT, Sukses menjadi GUBERNUR & WAKIL GUB.DI JKT😊,AAMIIN"
3107,3107,"Indonesia tdk hanya perlu orang , jujur, dan pinter tetapi harus berani, inovativ,, memberantas korupsi berkeadilan bagi seluruh rakyat Indonesia baik yg mis kin dan kaya , itu sebenarnya ada di diri pak ahok"
3108,3108,"kasihan kang emil dan PKS, masuk jebakan batman, jadi alat aja😂"
3109,3109,"Kepada para pemimpin....
Jadilah pemimpin yg baik yg bisa jadi panutan bagi rakyat, ingat hidup ada pertanggungjawaban..."
3110,3110,"Gak akan ada efek Mulyono di Jkt, warga nya pinter2😂"
3111,3111,Orang Betawi cerdas paten dukung Mas Pram - Bang Doel ❤❤❤❤❤
3112,3112,Bocor   beneran  😂 TOP
3113,3113,Semakin waras setelah menonton Tempo….asyiik penyampaiannya
3114,3114,"Saya sepakat dengan pram, tidak percaya dengan visi misi mereka 😂"
3115,3115,"Jkw ke Jkt kan nengok 
anak cucu & rindu aroma kolonial diistana ???"
3116,3116,Antek jokowi dimanapun ayo dibenamkan .
3117,3117,Kami di jateng 25 Kabupaten paten coblos Andika Rambonya Indonesia.❤❤❤❤❤
3118,3118,Dasar pembohong selamanya akan menjadi pembohong.ketemu ngomongnya oke dibelakang beda
3119,3119,I ❤ bocor alus tempo......💪💪💪💪
3120,3120,"Dimana yg kita sebut seorang Presiden dan negarawan pantaskah melakukan hal ini.... 
Inilah KEBODOHANNYA"
3121,3121,Pa Mulyono cuma rakyat biasa .... Ngapain juga bebas ... Asal nggak melanggar hukum  ... Gitu aja jadi heboh  ....
3122,3122,"Pokok anti pol dinasti untuk selamat dunia akherat😮😮😮
TEMPO MEMANG HEBAAT"
3123,3123,0:18
3124,3124,Jagoan Jokowi  Lupti mantan Kapolda Jateng skrng Kepolisian tercoreng dimata Raktat di Polda Sumbar Polisi tembak polisi sama2 AKP senior tembak AKP junior dimana JIWA KORP BERBAJU COKLAT Tidak solider tdk toleransi Institusi Polisi tercoreng Cagub Jateng ??? Tdk usah ribet pilih Jend.Purn. Andika Perkasa Mantan Panglima TNI Mantoool 💪🔥👌👍.
3125,3125,"Bravo Pak Andika for jateng 1 .
Bravo mas Pram for DKI 1
Dimana ada jokowi,  PILIH LAWANNYA"
3126,3126,"Seru,,,,kaya lawan penjajah 😊😊😊"
3127,3127,Boyolali Andhika ahendi.
3128,3128,"Ayo semangat Tempo, nanti klu kurang uangnya buat proposal lagi ehehe"
3129,3129,Mulyono senengane ndoboll ... Bilang maw pensiun pulang ke solo momong cucu blm juga  sebulan balik lagi tebar pesona ... Angel angel KL orang power sindrom 😂
3130,3130,"Jangan pernah pilih calon kepala daerah yg diendorse oleh si Presiden bekas itu,,,"
3131,3131,"Mulyono ,kpn fufufafa jadi tersangka"
3132,3132,"Mantan Panglima tidak kaleng2, Sudah Terbiasa dengan strategi perang 🎉🎉
kalai parcok, biasa strategi obrak abrik pengusaha dan kepala desa 😂😂"
3133,3133,"Jokowi sudah hilang kendalinya, tidak mampu mengontrol dorongan nafsu berkuasa keluarganya"
3134,3134,Klaten Andika perkasa.....
3135,3135,ngeri jg sepak terjang mulyono utk 2029 .
3136,3136,Fix abah jadi next presiden
3137,3137,jurnalis tempo lucu2 deh tapi jlas dan jujur.
3138,3138,Semoga kalian ttep waras berintegritas tidak bisa di tukar amplop yah jadikan media kalian ini alat mnabur informasi kebaikan Untuk menuai pahala. Satusatunya media yg bisa diharapin disaat ini sih 😊
3139,3139,Uncle pram sampe bilang alhmdulillah ❤😊
3140,3140,"01:32 ..
22:00 .."
3141,3141,Cadas menangkan Pram dan Doel.. beri pelajaran untuk dinasti Mulyono.... Jangan rakus dgn kekuasaan
3142,3142,Hebat pak Jokowi masih bisa memberi perintah ke partai2
3143,3143,Wandu berkacamata
3144,3144,"Bagi warga Jakarta, dimohon dengan sangat, jangan memilih calonnya Mulyono.."
3145,3145,Kupasan yg cerdas
3146,3146,Kalo Anies maju di pilpres 2029 melalui PDIP maka saya tak akan dukung.
3147,3147,"Saran aja buat jurnalis tempo.. Kerja senyap buat bongkar kebusukan qodari yg udah mencap tempo bocor halu.. Invest, bongkar mumpung dia ada di pemerintahan skrg"
3148,3148,Saya percaya Visi Misi dan Keikhlasannya Bu Risma...❤
3149,3149,"Terbukti Presiden kita, Prabowo,  sudah terikat diketiak Jokowi. Kalau dulu Jokowi adalah petugas partai, jangan² sekarang Prabowo itu petugas Jokowi dan Gibran.
Jangan jangan yaaa...."
3150,3150,"Jakarta Pramono - Rano, Jateng Andika MENANG ☝️☝️"
3151,3151,Mantan presiden yang omongannya mencla-mencle siapa?
3152,3152,Joko Wi ya gitu kok tanya saya kata jok wi padahal dia yang ngatur
3153,3153,"Andika, jgn takut. Doa minta Tuhan bimbing. Gigi palsu Lutfi, jatuh , tanda2 jalan Tuhan."
3154,3154,"Rasanya pengaruh Jokowi di Djakarta sudah pudar dibandingkan dengan pengaruh Anies Baswedan dan anak Abah, ditambah Jakmania yang anti RK komplit sudah top markotop. Salam satu putaran buat mas Pram dan Bang Doel."
3155,3155,Yg paling ditunggu tunggu tiap minggu
3156,3156,"P Jokowi takut jika KIM PLUS jagoanya kalah, th 2029 Gibran akan mendapatkan batu sandungan saat di Pilpres."
3157,3157,Trimakasih Tempo dari Bocor alus kwarasan gua terjaga Dan  menambah pngetahuan para firaun diblakang
3158,3158,Jabar sepi sekali
3159,3159,"Manut Jendral Andika💯🔥🔥🔥🫡👍🏻
All In Mas Pram & Bang Doel💯🔥🔥🔥👌🏻
Jateng Perkasa💯🇲🇨🤟🏻
Jakarta M3nyala💯🇲🇨🔥🇲🇨🔥🇲🇨🔥👌🏻"
3160,3160,Sudah ke baca mulyono mati matian.. Karena persiapkan untuk fufufafa 2029
3161,3161,PERKASA
3162,3162,Bismillah smoga jateng yg jdi pak andika❤
3163,3163,Andika Perkasa
3164,3164,"Semoga yg terpilih 
Jakarta ~ pak pramono & bang dul
Jateng ~ pak andika 
Jatim ~ bu risma 
Aamiin"
3165,3165,Tempo kulik2 pilgubsu Sumut dong
3166,3166,Dukung Pemerintah Yang Mulia Jenderal TNI Prabowo dan Mas Wapres Gibran
3167,3167,"Jkwi kuat bnget pngaruhnya 
bukti Prabowo jdi presiden😊"
3168,3168,Parah sdh pemilih kita di negara ini sesuai hasil survey yg pernah  dipaparkan  90 % rakyat kita bisa menggadaikan hak pilihnya jika ada bansos yg berbagai bwntuk khususnya uang...
3169,3169,"سورة آل عمران
وَمَكَرُواْ وَ مَكَرَ اللَّهُ وَاللَّهُ
خَيْرُ الْمُكِرِينَ
""Mereka membuat tipu daya, dan Allah membalas tipu daya mereka itu. Dan Allah sebaik-baik pembalas tipu daya."" (QS Ali Imran: 54)"
3170,3170,"wadoh cara kerja tempo ni gitu2 terus, awalnya agak mulai percaya sama sumber2 informasinya. kedepannya pasti odgj pun bisa jadi informannya wkwkwkwkwk lawak mmg....
sok taunya itulah nauzubillah ampun2😂"
3171,3171,"Fyi di jateng ini parcok terang2an bgt kampanye nya, ga ada takut2nya atau malu"
3172,3172,Semakin banyak bocoran... semakin sebel sama Mulyono...
3173,3173,Bocor Alus 💪💪💪💪
3174,3174,"Waspada Lempar Kaos & Bansos,,,,, Ternyata Jokowi Meraup  Keuntungan Besar Anak Jadi RI 1 , Kaos & Bansos Harus Dibayar Mahal , Belum Lagi PPN 12 % Siap Menghajar Kalian 💵🐀🏂"
3175,3175,Pdip akan tetap menjadi episentrum politik indonesia
3176,3176,"Ternyata RK sadar kalau dukungan fufufafa itu musibah 😂
Bila ada rambo jangan lupa itu mantu siapa..!😊"
3177,3177,Bravo bocor alus tempo.TERUS SUARAKAN KEBENARAN
3178,3178,Tetaaaaap  PERKASA
3179,3179,Gibran+RK (gabungan 2 etnis terbesar di indonesia/jawa-sunda)
3180,3180,"Masyarakat skg udh makin pinter kira2 siapa calon Gubernur atau Bupati yg akan di pilih , apalagi skg udh ada Bocor Alus Tempo,terimakasih sudah memberikan wawasan politik"
3181,3181,"Kalau saja Prabowo Bukan presiden, pertama yang diadili keluarga Mulyono+Fufufafa kedua Mulyani yang pandai utang"
3182,3182,Tumbangkan calon yg didukung Mulyono.. perusak demokrasi Indonesia
3183,3183,"komentator, biasalah sebatas komentar"
3184,3184,"Coba yang maju SAHRONI, cerita bakal berbeda pasti."
3185,3185,"Sejeli apapun skenario politik jokowe krn  hy manusia biasa, saya sangat yakin akn hancur ketabrak skenario Allah."
3186,3186,"Mulai challenge lah pengaruh Mulyono, biar Negara lebih baik"
3187,3187,"Ada yang butuh dibereskan mengenai demokrasi dan pemilihan ini.

Kita butuh informasi LENGKAP akan CV seseorang calon pejabat"
3188,3188,Habiskan waktu kalian untuk bendung RK dan keluarga jokowi percuma
3189,3189,"Yang didukung jokowi saya gk mau dukung,clear."
3190,3190,"Banyak yang bilang jangan pilih yg dicalonkan mulyono, sayangnya suara kita ngak sebanyak pemilih blt"
3191,3191,Tumbangkan dinasti mulyono..jgn kasi tempat.
3192,3192,aku mengikuti Tempo jadi waras guy's ❤
3193,3193,"Kenapa hanya Tempo yg waras ya?
Kmana para cendekiawan dan orang berpangkat ya? Sehingga mulyono bebas sembarangan"
3194,3194,"DKJ : pk pram 
Jateng : pk Andika
Jatim : Bu Risma"
3195,3195,"Berarti molyono sangat munafik 
حسبنا الله ونعم الوكيل"
3196,3196,MEmang luar biasa ketua umum Kim plus ini😂😂😂
3197,3197,Mantap  tenan bocor Alus orang awam paham semua
3198,3198,Menarik menjadi rutin mingguan. Serius dibawakan dengan santai.
3199,3199,"Ini faktor so dul,saya yakin jangankan gubernur jadi wakil presiden pun pasti jadi,si dul udah terkenal seluruh Indonesia"
3200,3200,Jokowee Mulyono bermain terus...
3201,3201,Coba donk bocor alus bahas campur tangan cawe2 siapa anggota dpr dr fraksi PDIP yg gak dipilih rakyat tp bs jd anggota DPR krn msh cucu.... . Pengen tahu deh koq bs itu? 😂😂😂😂
3202,3202,Jateng Pasti Rambo 💪🏻
3203,3203,Bocor Alus emang layak di Subcrib 👍
3204,3204,Main 2 kaki lebih menguntungkan
3205,3205,"Golkar dibohongin Jawa Barat di Lepas.

Jakarta di tinggal malah  gk dibantu.

Bahas kelanjutan IKN bocor alus ?"
3206,3206,Bocor Alus luar biasa infonya...mantab lanjutkan
3207,3207,"Banyak dukun nih tempo,, sok tahu semua wkwkwkw"
3208,3208,Menyala Pak Pramono+ Bang Rano dan Pak Andika+Pak Hendy... Rakyat cerdas memilih yg bkn diendorse Jokowi 🎉🎉
3209,3209,"Logistik "" Buat ngasih""uang ke masyarakat sembako"" Udah males liat kelakuan pejabat""sini masyarakat nya juga udah terbiasa diberi sogokan, klo ga dikasih, udah kaya pengemis."
3210,3210,Cica makin cantik glowing 😘😍 om erwan mulai luwes nih. Makin Keren tim Bocor Alus ❤
3211,3211,Semakin yakin buat ga pilih ketiganya
3212,3212,jateng perkasa tetap pilih andika perkasa jangan pilih yang mengendors fan didukung jokowi hanya ngopeni jomowi sekeluarga dan kroni kroninya
3213,3213,mbak cica keliatan lebih manis
3214,3214,Bocor beneran ❤❤❤🔥🔥
3215,3215,Fransisca Anies banget😂😂
3216,3216,Jokowi itu nilainya minusss!
3217,3217,sudah kebaca dr dl kalo skenarionya kayak gini smp bisa 16%
3218,3218,Ngedrabusss cari duit lek😅
3219,3219,"paman pram dari kejauhan potongan rambutnya makin manis, seakan-akan dora si petualang, sehat selalu paman dan wartawan kesayangannya (baca: kang erwan)"
3220,3220,Kalo seandainya calon yg di endorse langsung sama Pak Jokowi bisa  menang sihh gak ada masalah.....Kalo Kalahh!!!!! 😂😂😂😂😂
3221,3221,"Saya jdi bingung dgn bahasa logistik  kok smpe seratus Milyar untuk pilkada, kira2 itu biaya buat apa saja ya klo buat beli APK kira2 apa sja yg d beli ya ? Apalagi da bhsa klo d jkt 2 putaran mka logistik Pram Rano klh dgn Kimplus lah masak kampanye lgi sih ato jgn2 duitnya buat anu..... Ya"
3222,3222,"29,hampir dipastikan gibran lah yang akan manggung,puan maharani .....😭😭😭"
3223,3223,Josss
3224,3224,Tak jemu2 mendengarkan bocor Alus
3225,3225,"Ayo menangkan Pram, Andika, Risma, Edy Rahmayadi biar pengaruh Jokowi habis tenggelam."
3226,3226,"Baru kali ini orang yang sudah habis masa jabatan nya ,masih sibuk turun tangan untuk menjadikan setiap daerah pion-pion beliau"
3227,3227,Jakarta siap dukung sikap Pak Anies 🌎♥️
3228,3228,Jokowi effect 😂😂 Ahok Effect 😂😂 Anies Effect 😮😮
3229,3229,Jokowi sedang mempersiapkan Gibran utk 2029. Makanya pilkada menjadi sgt ptg bagi Jokowi intervensi pd calon pilkada yg gmpang di kendalikan nanti.
3230,3230,"Jokowi warga negara indonesia, punya hak suara dan mendukung siapa yg mau dia dukung"
3231,3231,"Saatnya rakyat harus cerdas... 
Siapapun yang di dukung jokowi harus di gagalkan ... 
Karna di situ ada niat teselubung jokowi  untuk memuluskan keluarga nya"
3232,3232,"Itulah hebatnya jokowi ,belum ada yang menandingi kepiawaian dlm berpolitik,"
3233,3233,"Awas pdip jng pernah lgi php in pak anis lgi..skrg anak"" abah udah  brubah haluan dukung pak pram- rano karno..satu putaran insyaAllah"
3234,3234,Mantap dongengnya Tempe Lanjutkan 😂😂😂
3235,3235,"Mulyono, tidak kapok-kapok."
3236,3236,tetap tolak sidinas ti 🙏
3237,3237,"Mo pilpres,mo pilkada kalau cara""nye masih bagi sembako/amplop yg ada pemenangnye ngak akan mikirin nasib rakyat...tonk 0."
3238,3238,"Seharusnya pak PS menyudahi sandiwaranya. Hentikan. Balas budi ke pmulyono sudah cukup dg jadiin anaknya waperes.
Cukup gibrn di setop 6bln-1th saja. biar senang. Pak PS lanjut 5 th. 
Publik tetap akan anggap PS  omon2 bila pmulyono masih kayak kutu loncat kampanye kesana kemari. karena pasti ada campurtangan pak PS .dengan mengijinkan aparat, perangkat mendukung pmulyono. 
Karena dimanapun orang pensiun pasti lepas seluruh kekuasaannya. Jadi warga biasa. 
Ini pak PS seperti membiarkan memberi panggung pleciden2 an.
Ayo setop lah. Rakyat biar tenang hidup nyaman,pak.
Kita akan tetap hormati semua mantan Presiden bila sesuai pakem unggah ungguh kenegarawanan."
3239,3239,Kemaren2 pks tapi kedepan ogaaah
3240,3240,RK kan punya jokowi dan KPU dgn si Rekapnya. Nga usa bingung pasti menang.
3241,3241,"Kerenn Pak Andika, senyap-senyap lawan lenyap"
3242,3242,Thankyou Tempo & team
3243,3243,Jokowi ridwan kasih2 sembako menghina janda sama aja anda menghina orang tuaku
3244,3244,Mulai adu domba......seharusnya tempo sebagai media seharusnya netral ....
3245,3245,"Nasi goreng bikinan Bu Megawati, enak jos"
3246,3246,Siapapun yg menang pilkada di seluruh Indonesia pemenangnya masih si mawar... 😄
3247,3247,C jokowi ambisi bngttt sama urusan. Kekuasaaan
3248,3248,"RK kalah, pupupapah musnah 😂"
3249,3249,Kelompok jurnalis cerdas ya tempo
3250,3250,mb ica...makin kesni mkin jauh....
3251,3251,Ini jokowi kenapa sih kok rakus amat jadi manusia.sumpah baru lihat org kyak gini.beda amat sma presiden2 terdahulu
3252,3252,Jokowi anis ya jauh laahhh .....sekuat apapun kalian nyebrang jokowi makin nyungsep TEMPO .....
3253,3253,"Jakarta siapapun yg menang, pemenangnya masih jokowi..."
3254,3254,"yg gw bikin heran mulyono dukung lutfi di jateng, dukung RK di jkt, tpi knape si mulyono kga ke medan yaa utk dukung anak mantu🤔"
3255,3255,Saya warga Jawa barat tapi lebih tertarik mengikuti pertarungan di jakarta dan Jawa tengah sama seperti yg mas Pram bicarakan di menit2 awal.
3256,3256,PILGUB  JAKARTA  ASAL  JANGAN  DI ENDORS   Si jokowi
3257,3257,Banten Tetap Airin Lah....
3258,3258,Andika adalah yg cocok saya pilih.
3259,3259,"Minggu tenang, si Doel menang...❤"
3260,3260,"Heran saya sama partai"" ko masih manut ya kata pak JOKO DODOL IT. KATANX PRAM BAIK  NGK NEKO"" , TPI YG D DUKUNG LAIN. kalu sudah ad yg baik, mengapa harus mendukung yg lain.? Ap in yg namanya mantan presiden yg tdk kenegarawanan..? Ngk jelas joko dodol. UNTUNG az d KALTIM Tidak ad IKUT CAMPUR TANGAN JOKO DODOL."
3261,3261,Mulyono PKI berbulu NKRI
3262,3262,"Nah sma ni analisis di hersubeno point, diendorse jkw malah jadi pengurang suara RK"
3263,3263,Bocorkan semua pada kami...pasti kami akan simak.....bravo Tempo!!
3264,3264,Tadinya. Bingung mau pilih siapa tapi sudah pasti saya pilih RK karena pak jokowi hadir unruk RK
3265,3265,Tempo media yang sangat berkualitas. Bravooo ❤
3266,3266,Mudah2n p prabowo di Jakarta jangan memihak satu calon..buktikan keberaniannya untuk semua rakyat indonesia..
3267,3267,Pramono tinggi elektabilitasnya krn nggandeng anis bro.
3268,3268,Rakyat sudah muak dan antitesis kekuasaan Keluarga akan  dikalahkan kebangkitan oleh kedaulatan rakyat demi demokrasi
3269,3269,Jakarta menyala. Pram Rano menang.
3270,3270,"Asli selalu nunggu bocoran "" dari Bocor Alus nya Tempo,,👍👍👍🙏🙏"
3271,3271,Kapoooow ahok....🤣🤣🤣
3272,3272,"Seruuu sekali nonton Bocor Alus...walau cuaca buruk tapi tetap ' hangat ' krn Bocor Alus
Semangaat terus Team Bocor Alus Tempo"
3273,3273,Seru juga Carita anies dengan Jokowi ini
3274,3274,Jangan pilih calon yg di dukung Joko Wi.
3275,3275,Itulah jahatnya Mulyono .ga kenal jasa
3276,3276,Ramein bos ku
3277,3277,Gk usah pilgub klo rencananya sdh licik kasian rakyat
3278,3278,Aku warga Jakarta bukan kandang bantheng aku warga Jakarta bukan anak Mega aku warga Jakarta bukan endose Anis aku warga Jakarta...apalagi Amin Rais rabo tanggal 27 BANTHENG NANGIS
3279,3279,Jokowi sangat the best❤❤❤❤
3280,3280,"Paling suka nonton BAP entah di yt atau Spotify
Ditambah dong jangan tayang seminggu sekali.... Kelamaan nunggunya 😮‍💨😮‍💨"
3281,3281,Mantul kaleee bahasannya.....Jakarta Menyala.....Pram-Doel Jakarta 1.
3282,3282,"RK dan Mulyono itu sama sama pengkhianat terhadap partai yang membesarkannya
Inilah saatnya menenggelamkan calon kepala daerah yang didukung mulyono"
3283,3283,SAYA PRDIKSI ATARA ANIES DAN PDIP PASTI ADA TRANSAKSI TAKE N GIVE DI 2019 KRN PDIP NGGA PUNYA JAGOAN PRESIDEN 2029
3284,3284,JOKOWI ITU LA YAMUTU WALA YAHYA ✔️
